Timestamp,Location_ID,Temperature_C,Humidity_%,Air_Quality_MQ135_raw
2024-02-20 23:00:00,Room_1,30.38,57.91,2736
2024-02-21 00:00:00,Room_1,29.3,56.07,2456
2024-02-21 01:00:00,Room_1,24.81,54.55,2577
2024-02-21 02:00:00,Room_1,27.73,50.78,2658
2024-02-21 03:00:00,Room_1,27.31,58.79,2590
2024-02-21 04:00:00,Room_1,29.79,54.85,2730
2024-02-21 05:00:00,Room_1,28.41,55.53,2604
2024-02-21 06:00:00,Room_1,31.68,53.61,2674
2024-02-21 07:00:00,Room_1,33.4,53.18,2471
2024-02-21 08:00:00,Room_1,33.51,50.08,2763
2024-02-21 09:00:00,Room_1,30.64,49.1,2512
2024-02-21 10:00:00,Room_1,29.98,52.44,2468
2024-02-21 11:00:00,Room_1,34.13,51.98,2507
2024-02-21 12:00:00,Room_1,35.21,49.96,2616
2024-02-21 13:00:00,Room_1,33.17,55.46,2608
2024-02-21 14:00:00,Room_1,30.69,48.65,2642
2024-02-21 15:00:00,Room_1,33.75,57.98,2780
2024-02-21 16:00:00,Room_1,31.59,58.74,2493
2024-02-21 17:00:00,Room_1,34.8,54.04,2525
2024-02-21 18:00:00,Room_1,31.79,57.1,2539
2024-02-21 19:00:00,Room_1,28.71,53.88,2538
2024-02-21 20:00:00,Room_1,32.05,53.19,2567
2024-02-21 21:00:00,Room_1,28.64,50.89,2690
2024-02-21 22:00:00,Room_1,28.07,57.87,2564
2024-02-21 23:00:00,Room_1,24.36,57.1,2630
2024-02-22 00:00:00,Room_1,30.0,57.71,2587
2024-02-22 01:00:00,Room_1,25.79,54.45,2567
2024-02-22 02:00:00,Room_1,27.99,57.47,2703
2024-02-22 03:00:00,Room_1,26.46,55.63,2591
2024-02-22 04:00:00,Room_1,24.97,48.49,2577
2024-02-22 05:00:00,Room_1,27.33,58.53,2420
2024-02-22 06:00:00,Room_1,30.94,56.24,2684
2024-02-22 07:00:00,Room_1,30.59,59.93,2661
2024-02-22 08:00:00,Room_1,33.8,59.41,2609
2024-02-22 09:00:00,Room_1,31.22,53.88,2653
2024-02-22 10:00:00,Room_1,37.99,51.24,2708
2024-02-22 11:00:00,Room_1,32.16,52.67,2652
2024-02-22 12:00:00,Room_1,31.9,54.39,2534
2024-02-22 13:00:00,Room_1,30.63,53.95,2696
2024-02-22 14:00:00,Room_1,33.33,55.65,2516
2024-02-22 15:00:00,Room_1,31.38,49.23,2551
2024-02-22 16:00:00,Room_1,34.77,57.06,2574
2024-02-22 17:00:00,Room_1,33.23,48.64,2446
2024-02-22 18:00:00,Room_1,34.43,60.02,2508
2024-02-22 19:00:00,Room_1,23.86,51.12,2476
2024-02-22 20:00:00,Room_1,30.76,50.93,2608
2024-02-22 21:00:00,Room_1,29.19,52.67,2690
2024-02-22 22:00:00,Room_1,26.89,56.61,2624
2024-02-22 23:00:00,Room_1,25.94,53.79,2520
2024-02-23 00:00:00,Room_1,29.77,54.7,2566
2024-02-23 01:00:00,Room_1,24.79,54.44,2604
2024-02-23 02:00:00,Room_1,24.48,54.23,2601
2024-02-23 03:00:00,Room_1,29.95,58.86,2564
2024-02-23 04:00:00,Room_1,29.83,59.77,2548
2024-02-23 05:00:00,Room_1,30.1,60.09,2565
2024-02-23 06:00:00,Room_1,34.83,46.24,2696
2024-02-23 07:00:00,Room_1,32.41,49.67,2589
2024-02-23 08:00:00,Room_1,33.23,52.81,2591
2024-02-23 09:00:00,Room_1,34.72,48.23,2529
2024-02-23 10:00:00,Room_1,32.38,53.77,2611
2024-02-23 11:00:00,Room_1,32.81,56.49,2538
2024-02-23 12:00:00,Room_1,33.51,56.88,2563
2024-02-23 13:00:00,Room_1,30.44,54.74,2571
2024-02-23 14:00:00,Room_1,32.66,49.52,2689
2024-02-23 15:00:00,Room_1,31.06,58.83,2603
2024-02-23 16:00:00,Room_1,34.1,56.03,2483
2024-02-23 17:00:00,Room_1,32.36,50.46,2558
2024-02-23 18:00:00,Room_1,30.69,54.42,2614
2024-02-23 19:00:00,Room_1,27.58,53.5,2508
2024-02-23 20:00:00,Room_1,26.0,56.65,2498
2024-02-23 21:00:00,Room_1,26.2,58.8,2767
2024-02-23 22:00:00,Room_1,30.69,54.93,2576
2024-02-23 23:00:00,Room_1,24.91,56.92,2727
2024-02-24 00:00:00,Room_1,26.8,56.31,2596
2024-02-24 01:00:00,Room_1,26.2,57.65,2557
2024-02-24 02:00:00,Room_1,31.32,58.52,2522
2024-02-24 03:00:00,Room_1,24.33,56.74,2519
2024-02-24 04:00:00,Room_1,27.91,53.5,2413
2024-02-24 05:00:00,Room_1,28.12,55.06,2691
2024-02-24 06:00:00,Room_1,28.38,48.69,2638
2024-02-24 07:00:00,Room_1,32.46,49.51,2514
2024-02-24 08:00:00,Room_1,31.48,55.9,2632
2024-02-24 09:00:00,Room_1,32.21,58.91,2554
2024-02-24 10:00:00,Room_1,37.36,57.56,2706
2024-02-24 11:00:00,Room_1,33.39,54.1,2540
2024-02-24 12:00:00,Room_1,33.28,50.32,2626
2024-02-24 13:00:00,Room_1,30.92,51.12,2590
2024-02-24 14:00:00,Room_1,34.99,56.79,2495
2024-02-24 15:00:00,Room_1,31.69,52.03,2442
2024-02-24 16:00:00,Room_1,33.3,50.61,2658
2024-02-24 17:00:00,Room_1,30.15,47.76,2705
2024-02-24 18:00:00,Room_1,32.57,50.25,2502
2024-02-24 19:00:00,Room_1,26.7,51.05,2583
2024-02-24 20:00:00,Room_1,27.38,53.97,2635
2024-02-24 21:00:00,Room_1,27.58,58.81,2718
2024-02-24 22:00:00,Room_1,29.64,58.81,2599
2024-02-24 23:00:00,Room_1,29.6,51.26,2548
2024-02-25 00:00:00,Room_1,29.09,52.36,2562
2024-02-25 01:00:00,Room_1,30.02,57.61,2466
2024-02-25 02:00:00,Room_1,27.16,55.53,2481
2024-02-25 03:00:00,Room_1,26.47,57.31,2546
2024-02-25 04:00:00,Room_1,27.07,55.73,2553
2024-02-25 05:00:00,Room_1,29.24,51.02,2619
2024-02-25 06:00:00,Room_1,34.1,48.96,2627
2024-02-25 07:00:00,Room_1,33.62,54.08,2453
2024-02-25 08:00:00,Room_1,33.33,52.94,2589
2024-02-25 09:00:00,Room_1,31.97,56.66,2677
2024-02-25 10:00:00,Room_1,32.96,54.08,2591
2024-02-25 11:00:00,Room_1,35.83,48.82,2499
2024-02-25 12:00:00,Room_1,31.07,49.21,2441
2024-02-25 13:00:00,Room_1,37.58,55.33,2674
2024-02-25 14:00:00,Room_1,31.8,50.11,2629
2024-02-25 15:00:00,Room_1,30.64,49.92,2634
2024-02-25 16:00:00,Room_1,32.33,51.15,2558
2024-02-25 17:00:00,Room_1,35.77,50.85,2648
2024-02-25 18:00:00,Room_1,34.7,52.7,2622
2024-02-25 19:00:00,Room_1,30.14,56.54,2669
2024-02-25 20:00:00,Room_1,27.73,49.3,2473
2024-02-25 21:00:00,Room_1,26.8,50.77,2504
2024-02-25 22:00:00,Room_1,27.06,60.31,2553
2024-02-25 23:00:00,Room_1,30.32,52.31,2664
2024-02-26 00:00:00,Room_1,29.52,59.42,2694
2024-02-26 01:00:00,Room_1,27.49,58.39,2591
2024-02-26 02:00:00,Room_1,26.93,54.14,2604
2024-02-26 03:00:00,Room_1,30.76,54.64,2557
2024-02-26 04:00:00,Room_1,27.91,58.04,2553
2024-02-26 05:00:00,Room_1,26.98,53.93,2676
2024-02-26 06:00:00,Room_1,34.14,51.7,2742
2024-02-26 07:00:00,Room_1,35.11,52.85,2461
2024-02-26 08:00:00,Room_1,39.64,52.16,2564
2024-02-26 09:00:00,Room_1,34.63,53.51,2545
2024-02-26 10:00:00,Room_1,34.1,49.13,2728
2024-02-26 11:00:00,Room_1,30.05,55.3,2598
2024-02-26 12:00:00,Room_1,32.61,56.39,2592
2024-02-26 13:00:00,Room_1,31.43,50.22,2778
2024-02-26 14:00:00,Room_1,33.66,47.58,2753
2024-02-26 15:00:00,Room_1,33.98,58.36,2723
2024-02-26 16:00:00,Room_1,35.84,52.21,2705
2024-02-26 17:00:00,Room_1,35.45,55.05,2596
2024-02-26 18:00:00,Room_1,32.62,48.42,2533
2024-02-26 19:00:00,Room_1,30.79,59.04,2673
2024-02-26 20:00:00,Room_1,28.55,50.05,2618
2024-02-26 21:00:00,Room_1,31.27,51.53,2635
2024-02-26 22:00:00,Room_1,24.24,53.58,2539
2024-02-26 23:00:00,Room_1,26.7,53.57,2683
2024-02-27 00:00:00,Room_1,27.91,51.79,2642
2024-02-27 01:00:00,Room_1,25.79,57.11,2509
2024-02-27 02:00:00,Room_1,27.36,60.99,2400
2024-02-27 03:00:00,Room_1,25.11,56.1,2658
2024-02-27 04:00:00,Room_1,28.02,54.64,2716
2024-02-27 05:00:00,Room_1,23.54,48.99,2488
2024-02-27 06:00:00,Room_1,33.86,54.81,2596
2024-02-27 07:00:00,Room_1,31.83,52.99,2556
2024-02-27 08:00:00,Room_1,33.01,55.19,2484
2024-02-27 09:00:00,Room_1,31.93,47.23,2431
2024-02-27 10:00:00,Room_1,34.91,52.07,2569
2024-02-27 11:00:00,Room_1,28.97,53.04,2501
2024-02-27 12:00:00,Room_1,32.46,52.06,2573
2024-02-27 13:00:00,Room_1,32.91,47.01,2687
2024-02-27 14:00:00,Room_1,29.74,54.92,2540
2024-02-27 15:00:00,Room_1,30.64,57.18,2503
2024-02-27 16:00:00,Room_1,33.06,54.35,2652
2024-02-27 17:00:00,Room_1,31.65,53.64,2491
2024-02-27 18:00:00,Room_1,35.55,56.41,2465
2024-02-27 19:00:00,Room_1,29.85,58.05,2601
2024-02-27 20:00:00,Room_1,23.61,52.47,2738
2024-02-27 21:00:00,Room_1,28.32,57.82,2721
2024-02-27 22:00:00,Room_1,28.58,53.33,2496
2024-02-27 23:00:00,Room_1,28.56,53.21,2451
2024-02-28 00:00:00,Room_1,27.21,57.19,2472
2024-02-28 01:00:00,Room_1,28.14,57.57,2599
2024-02-28 02:00:00,Room_1,31.61,52.43,2700
2024-02-28 03:00:00,Room_1,23.68,56.06,2614
2024-02-28 04:00:00,Room_1,28.66,56.55,2529
2024-02-28 05:00:00,Room_1,27.4,53.09,2720
2024-02-28 06:00:00,Room_1,31.19,49.05,2548
2024-02-28 07:00:00,Room_1,32.8,50.07,2726
2024-02-28 08:00:00,Room_1,31.45,51.08,2656
2024-02-28 09:00:00,Room_1,34.54,52.59,2480
2024-02-28 10:00:00,Room_1,33.69,49.77,2453
2024-02-28 11:00:00,Room_1,33.16,53.52,2576
2024-02-28 12:00:00,Room_1,31.47,53.0,2653
2024-02-28 13:00:00,Room_1,34.3,56.93,2400
2024-02-28 14:00:00,Room_1,29.06,55.19,2620
2024-02-28 15:00:00,Room_1,31.38,54.04,2594
2024-02-28 16:00:00,Room_1,31.02,52.0,2620
2024-02-28 17:00:00,Room_1,33.09,52.16,2537
2024-02-28 18:00:00,Room_1,29.72,53.5,2666
2024-02-28 19:00:00,Room_1,28.44,59.15,2482
2024-02-28 20:00:00,Room_1,26.61,55.35,2682
2024-02-28 21:00:00,Room_1,25.84,54.89,2617
2024-02-28 22:00:00,Room_1,29.02,51.26,2503
2024-02-28 23:00:00,Room_1,26.71,56.87,2567
2024-02-29 00:00:00,Room_1,25.14,54.9,2614
2024-02-29 01:00:00,Room_1,28.41,54.94,2588
2024-02-29 02:00:00,Room_1,27.55,57.75,2506
2024-02-29 03:00:00,Room_1,31.05,53.2,2570
2024-02-29 04:00:00,Room_1,30.63,55.64,2619
2024-02-29 05:00:00,Room_1,29.06,54.33,2532
2024-02-29 06:00:00,Room_1,36.09,49.33,2636
2024-02-29 07:00:00,Room_1,32.44,52.63,2620
2024-02-29 08:00:00,Room_1,28.61,51.49,2586
2024-02-29 09:00:00,Room_1,32.77,58.0,2697
2024-02-29 10:00:00,Room_1,36.78,53.55,2606
2024-02-29 11:00:00,Room_1,33.46,53.42,2548
2024-02-29 12:00:00,Room_1,29.51,48.32,2684
2024-02-29 13:00:00,Room_1,31.55,57.35,2539
2024-02-29 14:00:00,Room_1,31.96,53.72,2491
2024-02-29 15:00:00,Room_1,31.78,54.52,2680
2024-02-29 16:00:00,Room_1,33.96,58.76,2496
2024-02-29 17:00:00,Room_1,27.91,47.52,2522
2024-02-29 18:00:00,Room_1,32.23,50.77,2698
2024-02-29 19:00:00,Room_1,26.55,53.89,2717
2024-02-29 20:00:00,Room_1,28.99,59.21,2638
2024-02-29 21:00:00,Room_1,28.01,55.66,2678
2024-02-29 22:00:00,Room_1,26.59,51.35,2527
2024-02-29 23:00:00,Room_1,27.88,52.09,2695
2024-03-01 00:00:00,Room_1,23.02,45.26,2658
2024-03-01 01:00:00,Room_1,28.26,44.85,2622
2024-03-01 02:00:00,Room_1,27.61,50.3,2401
2024-03-01 03:00:00,Room_1,25.23,52.67,2745
2024-03-01 04:00:00,Room_1,30.06,43.71,2495
2024-03-01 05:00:00,Room_1,28.36,43.69,2469
2024-03-01 06:00:00,Room_1,30.21,50.3,2768
2024-03-01 07:00:00,Room_1,32.46,45.41,2611
2024-03-01 08:00:00,Room_1,32.18,43.68,2614
2024-03-01 09:00:00,Room_1,29.92,50.8,2517
2024-03-01 10:00:00,Room_1,35.45,50.59,2505
2024-03-01 11:00:00,Room_1,33.35,46.72,2477
2024-03-01 12:00:00,Room_1,34.28,47.66,2562
2024-03-01 13:00:00,Room_1,30.75,47.39,2556
2024-03-01 14:00:00,Room_1,32.38,50.89,2672
2024-03-01 15:00:00,Room_1,34.83,50.24,2536
2024-03-01 16:00:00,Room_1,31.38,45.38,2713
2024-03-01 17:00:00,Room_1,35.07,42.49,2559
2024-03-01 18:00:00,Room_1,32.05,44.45,2614
2024-03-01 19:00:00,Room_1,28.85,51.98,2615
2024-03-01 20:00:00,Room_1,25.74,48.29,2452
2024-03-01 21:00:00,Room_1,26.46,50.79,2651
2024-03-01 22:00:00,Room_1,29.02,48.62,2570
2024-03-01 23:00:00,Room_1,27.34,53.01,2579
2024-03-02 00:00:00,Room_1,27.59,49.96,2697
2024-03-02 01:00:00,Room_1,27.23,54.83,2544
2024-03-02 02:00:00,Room_1,27.33,51.56,2529
2024-03-02 03:00:00,Room_1,28.24,48.64,2609
2024-03-02 04:00:00,Room_1,26.09,51.14,2466
2024-03-02 05:00:00,Room_1,29.05,52.48,2623
2024-03-02 06:00:00,Room_1,30.69,49.68,2544
2024-03-02 07:00:00,Room_1,34.24,50.23,2645
2024-03-02 08:00:00,Room_1,30.14,43.62,2723
2024-03-02 09:00:00,Room_1,30.07,43.18,2500
2024-03-02 10:00:00,Room_1,31.39,51.96,2453
2024-03-02 11:00:00,Room_1,35.5,49.3,2685
2024-03-02 12:00:00,Room_1,31.75,47.92,2460
2024-03-02 13:00:00,Room_1,33.41,48.95,2521
2024-03-02 14:00:00,Room_1,33.08,46.48,2568
2024-03-02 15:00:00,Room_1,31.13,50.48,2661
2024-03-02 16:00:00,Room_1,33.44,50.74,2585
2024-03-02 17:00:00,Room_1,35.56,49.98,2565
2024-03-02 18:00:00,Room_1,31.34,53.01,2658
2024-03-02 19:00:00,Room_1,30.39,50.61,2702
2024-03-02 20:00:00,Room_1,30.2,51.59,2539
2024-03-02 21:00:00,Room_1,28.69,54.68,2647
2024-03-02 22:00:00,Room_1,24.79,47.98,2729
2024-03-02 23:00:00,Room_1,26.86,45.66,2593
2024-03-03 00:00:00,Room_1,26.29,53.54,2429
2024-03-03 01:00:00,Room_1,26.88,51.57,2505
2024-03-03 02:00:00,Room_1,26.21,49.09,2534
2024-03-03 03:00:00,Room_1,30.11,52.88,2540
2024-03-03 04:00:00,Room_1,29.99,51.84,2563
2024-03-03 05:00:00,Room_1,26.42,48.14,2580
2024-03-03 06:00:00,Room_1,32.86,46.81,2702
2024-03-03 07:00:00,Room_1,30.43,49.56,2512
2024-03-03 08:00:00,Room_1,29.82,42.18,2533
2024-03-03 09:00:00,Room_1,32.5,50.75,2416
2024-03-03 10:00:00,Room_1,28.39,48.72,2722
2024-03-03 11:00:00,Room_1,34.91,48.93,2493
2024-03-03 12:00:00,Room_1,35.38,50.66,2614
2024-03-03 13:00:00,Room_1,30.21,54.25,2784
2024-03-03 14:00:00,Room_1,31.19,52.56,2571
2024-03-03 15:00:00,Room_1,34.44,46.96,2590
2024-03-03 16:00:00,Room_1,30.99,50.91,2721
2024-03-03 17:00:00,Room_1,33.19,49.54,2582
2024-03-03 18:00:00,Room_1,36.42,51.31,2411
2024-03-03 19:00:00,Room_1,23.33,47.88,2556
2024-03-03 20:00:00,Room_1,29.19,54.08,2744
2024-03-03 21:00:00,Room_1,29.94,50.88,2520
2024-03-03 22:00:00,Room_1,28.5,48.69,2589
2024-03-03 23:00:00,Room_1,26.99,44.96,2626
2024-03-04 00:00:00,Room_1,27.26,48.09,2614
2024-03-04 01:00:00,Room_1,24.43,52.27,2655
2024-03-04 02:00:00,Room_1,23.71,52.53,2645
2024-03-04 03:00:00,Room_1,26.07,48.32,2586
2024-03-04 04:00:00,Room_1,25.59,44.11,2605
2024-03-04 05:00:00,Room_1,25.83,55.23,2585
2024-03-04 06:00:00,Room_1,34.5,47.55,2553
2024-03-04 07:00:00,Room_1,28.37,54.84,2689
2024-03-04 08:00:00,Room_1,34.44,46.39,2779
2024-03-04 09:00:00,Room_1,32.8,41.87,2564
2024-03-04 10:00:00,Room_1,37.13,47.43,2577
2024-03-04 11:00:00,Room_1,30.34,49.04,2612
2024-03-04 12:00:00,Room_1,29.02,48.74,2699
2024-03-04 13:00:00,Room_1,33.94,49.46,2629
2024-03-04 14:00:00,Room_1,33.11,48.61,2460
2024-03-04 15:00:00,Room_1,31.37,50.02,2578
2024-03-04 16:00:00,Room_1,33.57,43.9,2513
2024-03-04 17:00:00,Room_1,34.88,51.14,2526
2024-03-04 18:00:00,Room_1,31.08,50.46,2800
2024-03-04 19:00:00,Room_1,24.9,54.78,2577
2024-03-04 20:00:00,Room_1,34.19,56.68,2610
2024-03-04 21:00:00,Room_1,27.27,47.77,2553
2024-03-04 22:00:00,Room_1,27.29,45.53,2411
2024-03-04 23:00:00,Room_1,27.66,52.9,2577
2024-03-05 00:00:00,Room_1,22.89,52.68,2676
2024-03-05 01:00:00,Room_1,27.37,49.59,2579
2024-03-05 02:00:00,Room_1,26.43,46.89,2691
2024-03-05 03:00:00,Room_1,26.48,55.79,2646
2024-03-05 04:00:00,Room_1,25.6,48.28,2625
2024-03-05 05:00:00,Room_1,27.91,53.73,2611
2024-03-05 06:00:00,Room_1,31.95,50.53,2614
2024-03-05 07:00:00,Room_1,31.86,52.6,2597
2024-03-05 08:00:00,Room_1,31.39,49.82,2623
2024-03-05 09:00:00,Room_1,33.63,49.72,2483
2024-03-05 10:00:00,Room_1,35.64,47.12,2675
2024-03-05 11:00:00,Room_1,35.0,52.35,2543
2024-03-05 12:00:00,Room_1,30.04,46.99,2546
2024-03-05 13:00:00,Room_1,31.05,42.99,2557
2024-03-05 14:00:00,Room_1,32.99,52.92,2640
2024-03-05 15:00:00,Room_1,30.25,47.18,2676
2024-03-05 16:00:00,Room_1,35.31,43.92,2596
2024-03-05 17:00:00,Room_1,29.15,46.78,2611
2024-03-05 18:00:00,Room_1,31.15,44.61,2587
2024-03-05 19:00:00,Room_1,28.35,54.33,2755
2024-03-05 20:00:00,Room_1,28.33,48.53,2538
2024-03-05 21:00:00,Room_1,26.62,46.33,2563
2024-03-05 22:00:00,Room_1,28.14,46.84,2629
2024-03-05 23:00:00,Room_1,27.65,49.45,2616
2024-03-06 00:00:00,Room_1,27.98,53.58,2630
2024-03-06 01:00:00,Room_1,25.2,55.39,2620
2024-03-06 02:00:00,Room_1,24.97,51.48,2610
2024-03-06 03:00:00,Room_1,28.63,51.34,2501
2024-03-06 04:00:00,Room_1,27.09,48.5,2557
2024-03-06 05:00:00,Room_1,27.64,46.48,2518
2024-03-06 06:00:00,Room_1,31.42,44.57,2501
2024-03-06 07:00:00,Room_1,32.54,43.46,2639
2024-03-06 08:00:00,Room_1,37.58,49.59,2684
2024-03-06 09:00:00,Room_1,28.88,43.69,2465
2024-03-06 10:00:00,Room_1,29.04,52.2,2703
2024-03-06 11:00:00,Room_1,31.03,47.41,2705
2024-03-06 12:00:00,Room_1,33.61,49.95,2519
2024-03-06 13:00:00,Room_1,34.65,47.87,2564
2024-03-06 14:00:00,Room_1,33.88,44.05,2543
2024-03-06 15:00:00,Room_1,32.41,44.79,2800
2024-03-06 16:00:00,Room_1,32.8,44.57,2670
2024-03-06 17:00:00,Room_1,30.01,47.62,2530
2024-03-06 18:00:00,Room_1,30.24,44.03,2600
2024-03-06 19:00:00,Room_1,25.39,47.1,2531
2024-03-06 20:00:00,Room_1,24.1,50.81,2546
2024-03-06 21:00:00,Room_1,25.18,52.02,2665
2024-03-06 22:00:00,Room_1,28.45,42.47,2468
2024-03-06 23:00:00,Room_1,25.64,48.77,2561
2024-03-07 00:00:00,Room_1,27.17,52.88,2561
2024-03-07 01:00:00,Room_1,27.44,46.9,2559
2024-03-07 02:00:00,Room_1,22.48,47.21,2683
2024-03-07 03:00:00,Room_1,23.33,51.07,2641
2024-03-07 04:00:00,Room_1,28.15,49.34,2595
2024-03-07 05:00:00,Room_1,28.09,48.1,2574
2024-03-07 06:00:00,Room_1,30.68,46.69,2749
2024-03-07 07:00:00,Room_1,29.99,48.36,2641
2024-03-07 08:00:00,Room_1,34.86,43.08,2681
2024-03-07 09:00:00,Room_1,31.39,43.6,2651
2024-03-07 10:00:00,Room_1,34.2,48.8,2463
2024-03-07 11:00:00,Room_1,34.63,47.34,2675
2024-03-07 12:00:00,Room_1,33.96,49.88,2563
2024-03-07 13:00:00,Room_1,35.48,45.99,2504
2024-03-07 14:00:00,Room_1,32.26,44.93,2466
2024-03-07 15:00:00,Room_1,31.6,49.26,2429
2024-03-07 16:00:00,Room_1,34.78,52.44,2621
2024-03-07 17:00:00,Room_1,32.19,48.21,2567
2024-03-07 18:00:00,Room_1,32.67,44.94,2573
2024-03-07 19:00:00,Room_1,28.84,53.32,2493
2024-03-07 20:00:00,Room_1,27.68,45.86,2607
2024-03-07 21:00:00,Room_1,26.66,49.54,2681
2024-03-07 22:00:00,Room_1,25.19,53.08,2710
2024-03-07 23:00:00,Room_1,28.38,49.47,2527
2024-03-08 00:00:00,Room_1,27.26,51.28,2553
2024-03-08 01:00:00,Room_1,28.75,53.26,2421
2024-03-08 02:00:00,Room_1,29.51,53.13,2431
2024-03-08 03:00:00,Room_1,29.14,52.31,2495
2024-03-08 04:00:00,Room_1,29.74,51.0,2513
2024-03-08 05:00:00,Room_1,26.38,52.29,2600
2024-03-08 06:00:00,Room_1,33.48,49.83,2488
2024-03-08 07:00:00,Room_1,29.66,49.34,2553
2024-03-08 08:00:00,Room_1,32.49,52.36,2548
2024-03-08 09:00:00,Room_1,31.21,51.56,2651
2024-03-08 10:00:00,Room_1,29.13,48.6,2629
2024-03-08 11:00:00,Room_1,35.04,51.39,2552
2024-03-08 12:00:00,Room_1,32.42,49.64,2574
2024-03-08 13:00:00,Room_1,33.84,46.43,2501
2024-03-08 14:00:00,Room_1,34.34,43.96,2550
2024-03-08 15:00:00,Room_1,36.54,50.76,2650
2024-03-08 16:00:00,Room_1,31.01,50.12,2428
2024-03-08 17:00:00,Room_1,30.27,49.84,2606
2024-03-08 18:00:00,Room_1,33.12,51.33,2681
2024-03-08 19:00:00,Room_1,25.73,48.5,2638
2024-03-08 20:00:00,Room_1,29.68,53.0,2502
2024-03-08 21:00:00,Room_1,28.58,45.98,2591
2024-03-08 22:00:00,Room_1,29.64,47.22,2707
2024-03-08 23:00:00,Room_1,27.82,57.02,2523
2024-03-09 00:00:00,Room_1,25.32,47.67,2687
2024-03-09 01:00:00,Room_1,24.13,52.79,2643
2024-03-09 02:00:00,Room_1,29.26,45.64,2504
2024-03-09 03:00:00,Room_1,28.74,46.87,2615
2024-03-09 04:00:00,Room_1,23.5,53.4,2531
2024-03-09 05:00:00,Room_1,23.95,47.66,2689
2024-03-09 06:00:00,Room_1,35.63,46.85,2529
2024-03-09 07:00:00,Room_1,33.64,48.61,2565
2024-03-09 08:00:00,Room_1,34.88,51.54,2561
2024-03-09 09:00:00,Room_1,33.74,50.17,2483
2024-03-09 10:00:00,Room_1,30.53,49.23,2572
2024-03-09 11:00:00,Room_1,32.7,48.86,2602
2024-03-09 12:00:00,Room_1,28.92,49.96,2526
2024-03-09 13:00:00,Room_1,33.98,51.89,2707
2024-03-09 14:00:00,Room_1,32.76,47.87,2599
2024-03-09 15:00:00,Room_1,32.4,46.59,2643
2024-03-09 16:00:00,Room_1,29.55,51.2,2698
2024-03-09 17:00:00,Room_1,32.89,50.87,2521
2024-03-09 18:00:00,Room_1,33.98,54.15,2501
2024-03-09 19:00:00,Room_1,29.22,49.99,2553
2024-03-09 20:00:00,Room_1,29.56,54.2,2596
2024-03-09 21:00:00,Room_1,29.25,52.31,2533
2024-03-09 22:00:00,Room_1,24.95,52.13,2608
2024-03-09 23:00:00,Room_1,29.31,54.98,2677
2024-03-10 00:00:00,Room_1,24.18,54.26,2675
2024-03-10 01:00:00,Room_1,30.24,49.01,2559
2024-03-10 02:00:00,Room_1,27.4,54.32,2766
2024-03-10 03:00:00,Room_1,29.01,50.09,2699
2024-03-10 04:00:00,Room_1,29.85,45.56,2753
2024-03-10 05:00:00,Room_1,27.0,49.15,2615
2024-03-10 06:00:00,Room_1,30.26,43.73,2658
2024-03-10 07:00:00,Room_1,36.62,52.01,2447
2024-03-10 08:00:00,Room_1,34.16,45.35,2642
2024-03-10 09:00:00,Room_1,31.19,49.4,2561
2024-03-10 10:00:00,Room_1,29.58,46.27,2533
2024-03-10 11:00:00,Room_1,33.34,51.46,2522
2024-03-10 12:00:00,Room_1,34.28,53.76,2559
2024-03-10 13:00:00,Room_1,33.15,47.3,2547
2024-03-10 14:00:00,Room_1,31.82,47.61,2580
2024-03-10 15:00:00,Room_1,34.42,45.67,2596
2024-03-10 16:00:00,Room_1,34.02,54.79,2645
2024-03-10 17:00:00,Room_1,31.67,50.74,2662
2024-03-10 18:00:00,Room_1,35.92,49.75,2509
2024-03-10 19:00:00,Room_1,26.56,50.34,2668
2024-03-10 20:00:00,Room_1,29.67,50.37,2510
2024-03-10 21:00:00,Room_1,27.42,51.91,2539
2024-03-10 22:00:00,Room_1,26.99,48.76,2702
2024-03-10 23:00:00,Room_1,29.4,50.78,2648
2024-03-11 00:00:00,Room_1,25.94,48.0,2537
2024-03-11 01:00:00,Room_1,26.47,47.79,2559
2024-03-11 02:00:00,Room_1,25.26,45.44,2684
2024-03-11 03:00:00,Room_1,27.47,52.73,2556
2024-03-11 04:00:00,Room_1,27.29,51.43,2566
2024-03-11 05:00:00,Room_1,30.17,49.87,2624
2024-03-11 06:00:00,Room_1,31.74,48.26,2614
2024-03-11 07:00:00,Room_1,33.83,49.83,2631
2024-03-11 08:00:00,Room_1,31.76,47.3,2462
2024-03-11 09:00:00,Room_1,35.5,45.76,2662
2024-03-11 10:00:00,Room_1,32.18,44.89,2444
2024-03-11 11:00:00,Room_1,36.32,46.41,2609
2024-03-11 12:00:00,Room_1,35.02,48.91,2573
2024-03-11 13:00:00,Room_1,31.07,49.95,2581
2024-03-11 14:00:00,Room_1,31.22,47.81,2503
2024-03-11 15:00:00,Room_1,34.93,45.14,2630
2024-03-11 16:00:00,Room_1,31.91,44.35,2535
2024-03-11 17:00:00,Room_1,35.3,45.85,2515
2024-03-11 18:00:00,Room_1,32.04,47.02,2743
2024-03-11 19:00:00,Room_1,25.98,52.62,2568
2024-03-11 20:00:00,Room_1,26.27,48.7,2564
2024-03-11 21:00:00,Room_1,29.27,50.12,2576
2024-03-11 22:00:00,Room_1,27.93,44.92,2585
2024-03-11 23:00:00,Room_1,29.63,51.03,2631
